source,target,value
1,16,0.0003581872857841038
1,17,0.0002085445975009671
1,18,0.0001846654451153602
1,19,0.0004855427651740074
1,20,0.0004473361213570363
1,21,0.0002117284844857147
1,22,0.000410721421032439
1,23,0.0003534114553069824
1,24,0.0005396688439147164
1,25,0.00039798587309344867
1,26,0.001001332456703117
1,27,0.0007513973284004311
1,28,0.0007004551366444697
1,29,0.0002817739981501617
1,30,0.00030724509402814236
1,31,0.00046325555628077425
1,32,0.000659064605842751
1,33,0.000721150402045329
1,34,0.0006383693404418917
1,35,0.001047498817981957
1,36,0.0007784603677707856
1,37,0.0014852832783847504
1,38,0.001474139673938134
1,39,0.00037569866420021555
1,40,0.00016397017971450087
1,41,0.0012417159240515599
1,42,0.001131871823077768
1,43,0.0007864200852326546
1,44,0.0018864530384629468
1,45,0.00023401569337894783
1,46,0.0011875898453108508
1,47,0.0013213130986702497
1,48,0.00025152707179505957
1,49,0.0020520151616698215
1,50,0.0017511378416111742
1,51,0.0016174145882517754
1,52,0.001133463766570142
1,53,0.002157083432166492
1,54,0.00025789484576455474
1,55,0.0017256667457331936
1,56,0.00021650431496283607
1,57,0.001682684271439101
1,58,0.00021650431496283607
1,59,0.002091813748979166
1,60,0.00012098770542040839
1,61,0.002149123714704623
1,62,0.00012894742288227737
1,63,0.0023751796906217016
1,64,0.0015330415831559642
1,65,9.23327225576801e-05
1,66,0.00015441851876025808
1,67,0.00014168297082126774
1,68,0.00015441851876025808
1,69,0.00015919434923737947
1,70,0.0003884342121392059
1,71,0.0003709228337230942
1,72,0.0022446403242470507
1,73,0.00010347632700429666
1,74,0.00012417159240515598
1,75,0.00019899293654672434
1,76,0.00042664085595617697
1,77,0.0026776489541727225
1,78,0.00013849908383652013
1,79,0.0004282327994485508
1,80,0.0004393764038951673
1,81,0.0029275840824754084
1,82,9.23327225576801e-05
1,83,0.00013213130986702496
1,84,0.00036614700324597276
1,85,0.003000813483124603
1,86,0.00010666021398904424
1,87,6.0493852710204196e-05
1,88,0.00015919434923737947
1,89,0.0004170891950019342
1,90,0.00029132565910440446
1,91,3.8206643816971076e-05
1,92,0.0033144263511222407
1,93,3.8206643816971076e-05
1,94,4.616636127884005e-05
1,95,5.571802223308282e-05
1,96,9.551660954242768e-05
1,97,0.0002674465067187975
1,98,9.23327225576801e-05
1,99,0.0011095846141845349
1,100,0.00022764791940945263
1,101,5.2534135248335225e-05
1,102,0.002266927533140284
